term,score
opciones menú,1.664518282797912
pescado fresco,1.6589911381427962
presentación platillos,1.6410424515854405
agradable comer,1.6309224248856848
servicio pedimos,1.630065603101602
hotel viejo,1.6149331698091132
jamón serrano,1.6097503958211337
pedimos bebidas,1.6057984029110945
altos comida,1.6017192033183265
llegar mesa,1.5988006475398162
luna miel,1.5951403368379085
hotel estrellas,1.593924927083337
vista peña,1.5896386558509854
selección vinos,1.582116025307153
visita guiada,1.581167531411685
agradable música,1.57082346182664
restaurante comida,1.558587255631764
lugar desayuno,1.555757909427418
restaurante situado,1.5517557905134942
espero regresar,1.5489398297654018
corte carne,1.5460190146576913
centro ciudad,1.5455943821477947
deliciosa lugar,1.5371729030362142
playa norte,1.528147542534048
plato fuerte,1.5237592462756218
ubicación hotel,1.5189636405845164
hotel habitación,1.5145453793477366
camas cómodas,1.5141227560346595
precios bajos,1.5085109145322737
hotel agradable,1.505977299964654
opción desayuno,1.5010156815298397
servicio normal,1.5005577048061016
servicio pésimo,1.4991722079832508
rib eye,1.4954706334505303
platos pasta,1.4952838119555558
sabrosa comida,1.4926835095795359
agua clara,1.4896792020176761
desayunar comida,1.4849289804034511
plato principal,1.4813414373037914
platos principales,1.4786363402030274
poblano sofritos,1.4769800297123719
sazón comida,1.474874079348558
agua azul,1.4740093472023532
sopa tortilla,1.4513842765710447
teníamos hambre,1.4489295758803966
bonita vista,1.4389963608918728
tamaño porciones,1.4346859065482234
habitaciones pequeñas,1.4317641211462808
vista servicio,1.4282595361877273
general hotel,1.4244657304282504
música ambiente,1.422679465706688
servicio hotel,1.4191179176308182
comida presentada,1.4163403458420314
zona arqueológica,1.4061280385325818
tuvimos comida,1.4057955120254224
cultura maya,1.3950632455251317
lugar ambiente,1.3950527257775818
comida abundante,1.3932082711259395
atención meseros,1.392471299297632
restaurante ve,1.384951407158033
espera comida,1.384652719073601
servicio recomiendo,1.384478469247864
razonable servicio,1.3813027801527773
precio servicio,1.3794588927739473
pequeñas porciones,1.3697324649152782
restaurante pequeño,1.368506105832715
alimentos deliciosos,1.3662728931504793
ambiente excelente,1.3660192663552682
duda lugar,1.3649922079027514
comida mundo,1.3629670022445666
calidad carne,1.3547047674871218
alimentos servicio,1.3539213613932517
camas dobles,1.3512019699014495
servicio mala,1.348284613903656
especial servicio,1.3459815854527757
sitio web,1.340992547591119
meseros servicio,1.3388440112195759
experiencia culinaria,1.3371633388319442
café atención,1.3367106269149205
platos precios,1.3336349029678862
llegamos restaurante,1.3334967567713951
deliciosa atención,1.3313729470452629
sabor regular,1.3240336693848056
hermosa playa,1.3199951351950623
huevos benedictinos,1.3163136716300223
muchísimo tiempo,1.3157097674301268
servicio deficiente,1.3131801717933078
vista plaza,1.3026566724154753
servicio regular,1.2994803076275394
pareja amigos,1.2969688310028553
observar gente,1.295899589442858
lugar divertido,1.2957409310589467
duda volveremos,1.2948660772730054
caldo tlalpeño,1.2940338819840518
traje baño,1.291859204270564
limpiar mesa,1.2918433445804947
comida exquisita,1.2906747222502377
atención lenta,1.2886482715362393
excelente sazón,1.2885295183315346
alojamos noches,1.2884366344905591
maravilloso ambiente,1.2867905437739333
playa preciosa,1.2824718979857632
minutos pie,1.280531906383314
tardado servicio,1.2793305363816005
servicio habitación,1.2710885067928444
servicio pedir,1.2650802065976523
comida isla,1.2619534752835508
rica ambiente,1.2605380244003643
comida italiana,1.2591691939601177
calidad atención,1.2587641190287178
planta baja,1.2564132824067693
lugar desayunar,1.2561199708516964
carta variada,1.2546427089777197
lugar alimentos,1.2541716778148257
comer pizza,1.2540204151731067
taco pescado,1.2507510129240265
probar comida,1.2504820921301936
probar platillos,1.2500870658038332
lugar pedí,1.250056355580781
pesos persona,1.2490919064799837
fonda cholula,1.2477119632976321
pedimos platillos,1.244115849464181
rica comida,1.243868559390815
falta organización,1.240268193669822
deliciosa vino,1.2374931995779153
bebidas alimentos,1.237155520065278
comida tuve,1.2370209471245344
zumos recién,1.2355944812517952
habitaciones hotel,1.2323560662184425
playa privada,1.2292793569844858
justo centro,1.2245558247140327
tomar orden,1.224499074057774
comida 10,1.2213063081990427
distancia pie,1.219408792292379
sabor precio,1.2185288445609874
café comida,1.2183720430501794
resto menú,1.2175461353159844
recomendaron lugar,1.2139535585752617
habitación hotel,1.2093015848229836
cocina mexicana,1.2072626827632904
comida pedimos,1.2071493654375416
atendieron comida,1.2052522014595737
cenote bonito,1.2042831689028461
sándwich club,1.2040128667672487
san pedro,1.2029697249545217
servicio perfecto,1.2029278175477995
ropa cama,1.202336359293145
sopa hongos,1.1950994569954885
noche hotel,1.1949523365018475
pedimos pollo,1.1943282737730923
pedimos pizza,1.1916051708649134
excelente súper,1.190182014724925
lento meseros,1.1879939090565248
bares restaurantes,1.1863661298042683
rico menú,1.1835815296442271
comida pésima,1.1822619487126524
aceptan tarjetas,1.1817813000681954
comida finalmente,1.1816540498969754
platillos sabor,1.1781319512570925
ubicado centro,1.1770064091014838
menú interesante,1.1765041129666853
hotel servicio,1.175790614215836
salsa crema,1.1744536071776839
terraza bonita,1.1697358601566512
vino blanco,1.168327453782608
comida barata,1.1673756637633406
típica mexicana,1.1654501049268817
estancia hotel,1.165436966203513
sitio agradable,1.1599968604593531
entorno agradable,1.1584893103706762
crema elote,1.1582656003158003
pizza margarita,1.1576944136375218
patio encantador,1.1546348955970378
servicio genial,1.1504997493781794
excelente lugar,1.1477643001779168
costo entrada,1.1463066941103301
olor orines,1.1452079686089196
comer calle,1.1446223935857816
terraza agradable,1.1442205274642723
atento agradable,1.1431129464528231
servicio especial,1.1426734489735166
lugar vacío,1.1418497146744258
restaurantes tiendas,1.1393486355500162
catedral santa,1.139270046845007
agradable romántico,1.1385464178269478
servicio excelente,1.1366839476210666
hotel noche,1.1358456392383958
precio ambiente,1.135710428937491
agradable familia,1.1329636734187083
excelente atención,1.131160355801665
sabrosa lugar,1.1309398204188847
comer familia,1.1291575465434622
tienes pagar,1.1289476864466195
gusto vista,1.123978904614968
camarero amable,1.1203934109434757
evita lugar,1.1200845413755731
25 pesos,1.1175703244852413
ruinas playa,1.116224166591618
lugar ubicado,1.1134635248968805
café postre,1.1122515882843695
comida súper,1.1075420428110172
pasamos noches,1.1042741246230583
carta vinos,1.1020784529631622
filete pescado,1.098526100396979
restaurante recomendaron,1.0980877678524572
protector solar,1.0967759067798557
hotel ubicado,1.095950792243517
punta sur,1.0959249720876598
amable rápido,1.0953048568449426
servicio eficiente,1.095234449477621
lugar abierto,1.0951653053799226
atentos amables,1.0931429307917582
carta bebidas,1.0919431683787837
realmente delicioso,1.0918311627104433
50 pesos,1.091081564193715
lugar cerveza,1.0908923023513828
almuerzo servicio,1.090470338212631
mango cafe,1.0899469095348626
súper ricos,1.0897607838246999
hotel instalaciones,1.0897247049246928
llena gente,1.0872483397895019
recomendaron restaurante,1.087166814469886
encantó lugar,1.0856719219157256
área juegos,1.0834615353836896
comida sabrosa,1.082318632047362
música agradable,1.0810401569578296
playa piscina,1.0805588309605032
romántico comida,1.0805098466890128
comida vegetariana,1.080443492231876
chiles nogada,1.0794615060629889
cenar familia,1.0789283362092492
agradable atento,1.0760735530822674
restaurante recomendado,1.0728333532837169
tex mex,1.0718867121482483
noches hotel,1.0709478921093951
ambiente general,1.0706720848585916
falta mantenimiento,1.067779278323514
precios servicio,1.0652312440614915
comida costillas,1.0647084498012223
decoración lugar,1.0642311706602907
tuvimos almuerzo,1.0628857421312228
lugar interesante,1.0614554602971173
lugar alojarse,1.0612002081698946
check out,1.060537697254703
agradable excelente,1.0577949321686773
delicioso recomiendo,1.0559087069814046
interior bonito,1.055344695151591
arroz frijoles,1.055015930915929
sabor alimentos,1.0537907511800542
típica región,1.0516179154732999
fresco sabroso,1.051459600488701
dejen visitarlo,1.0498841320719052
café pan,1.0482237046199256
ensalada espinacas,1.0468980288108902
acceso playa,1.0415783272695027
comida yucateca,1.0400314622302322
regular mundo,1.0396580024805293
cenote hermoso,1.0395135602526202
atención mala,1.0378771156754
restaurante bonito,1.0378757066680828
precio atención,1.0369896934962493
hecha casa,1.0360330657469947
regular lugar,1.034370557197604
topamos lugar,1.0342104470801148
mesa calle,1.0334806782841377
cerca centro,1.0332370590728233
cena deliciosa,1.0326850483674057
excelente sopa,1.0315935811164738
dueño amable,1.03026324256952
pedí huevos,1.0294401835796716
tomar fotos,1.029409121142842
carne bebidas,1.0273200281303272
playa llena,1.0271778850028315
comida deja,1.0270045056441914
lugar merece,1.0256056386254624
baja calidad,1.0255906049916235
comida riquisima,1.0243668113355886
cambiaron habitación,1.0238698698728939
habitación habitación,1.0235746263247862
pasar semana,1.0233040791543944
delicioso lugar,1.022047021187341
desayunar lugar,1.021587021053614
mesa personas,1.0215179613288887
platos pedimos,1.0197242064808165
camila gracias,1.0193839330918286
sazón precios,1.0193264391122265
tuvimos desayuno,1.0175809697637728
calidad platillos,1.01590516538246
pesos mexicanos,1.0152218243320688
pequeño restaurante,1.0138719848948616
comida insípida,1.0136990680313025
encantó restaurante,1.0114153531185803
mexicana tradicional,1.0090152086585586
desayunar excelente,1.0081997633889235
150 pesos,1.0075924289250995
vista mar,1.0061081402309595
habitación baño,1.0050826184661985
lugar veía,1.0046720458675127
platos fuertes,1.0029090875440907
bar completo,1.0026099241445463
cus cus,1.0003482564662292
pozole blanco,1.000292748316415
regular precios,1.0000638797012382
hot cakes,1.0000039172972381
volver probar,0.9986565384609658
experiencia comer,0.9981364497073607
jardín comida,0.9978829249530241
sorprendió gratamente,0.9971004122974259
pequeño museo,0.9969023579719035
comida excepcional,0.9944672163276014
zona playa,0.9940555083526659
tiempo mesa,0.9939581358932504
platillos típicos,0.9935144848311614
silla ruedas,0.9928621390990424
excepcional recomiendo,0.9928356143206715
playa paraíso,0.9923849177780093
excursión guiada,0.9909356359329302
bebidas tardaron,0.9907307185531034
mexicana precios,0.9896341892733893
platillos deliciosos,0.9889611921207748
terraza excelente,0.9884906903212223
noche habitación,0.9881653287450676
encanta lugar,0.9873585781985086
playa hotel,0.9866648701966825
atención precios,0.9846911538653476
alimentos excelentes,0.9846090050048197
lugar mágico,0.9840714359677545
san cristobal,0.983865785217027
visita ruinas,0.9833569959659213
único vale,0.9816558107235216
camas duras,0.9814330223886347
acudí comer,0.9798996349479168
recomiendo duda,0.9797420316544834
centro valle,0.9796983554487043
problema servicio,0.9773856667265208
lugar personas,0.9762909814517324
pésimo servicio,0.9761111315393214
recomendado servicio,0.9745020295306905
salsa picante,0.973475402297559
caja fuerte,0.9733817302316954
hotel pequeño,0.9730270339074181
desayunar servicio,0.972807696304848
porciones servicio,0.9722079937478483
opción desayunar,0.9713176641302457
playa hermosa,0.9710052143356118
na balam,0.9702111719743767
cenar esposa,0.9697677472976762
rápido comida,0.9690476807438058
teníamos pedir,0.9686619777047174
precioso lugar,0.9675010644992674
precio justo,0.9669792872081129
servicio atento,0.9669711536663813
ingredientes calidad,0.9656750212129774
sabor lugar,0.965019131556465
menú opciones,0.9649360125226096
increible servicio,0.9647242553136954
comidas típicas,0.9646518633953898
comentarios tripadvisor,0.9641194924109863
bonito ambiente,0.9639740559957937
habitaciones sencillas,0.9602076976299905
esposa pidió,0.9590952468069225
restaurante lugar,0.9588293693273555
burrito arrachera,0.9581657147034253
cerca playa,0.9576781562199714
alojamos noche,0.9571821016332481
sábado comida,0.9563039867549407
clientes comida,0.9561833977311185
habitación camas,0.9541873955991247
platillos regionales,0.953209270322063
tulum playa,0.9531842742965134
playa paraiso,0.9531510443930831
tomar cafe,0.9523418249492392
cristobal casas,0.9503104414020642
variedad platillos,0.9483818509195465
amplio menú,0.9464304093361193
tiempo atender,0.945977726692844
carta amplia,0.945859505972711
lugar playa,0.9450368275208703
habitación pequeña,0.9435599062801461
lugar mesas,0.9418487352203095
llegamos hotel,0.9411942492918762
meseros pasan,0.9405169069423495
cenamos noche,0.9386210299312864
mesón marqués,0.9383133687012963
agua chaya,0.9381537995951655
queso parmesano,0.9381099208025192
sabor especial,0.9381045686602181
calle personal,0.9354518330938203
35 min,0.9346286412551945
24 horas,0.9336504020905338
bello lugar,0.9325210544832041
sabrosos platos,0.9324884620693016
restaurantes ciudad,0.932116164923424
comida local,0.9312951932984492
mexicana rica,0.9310789182818319
agradable ambiente,0.9298968420476735
vistas mar,0.9297321375690553
mexicana lugar,0.9287125896864545
atención pasar,0.9278639418735126
restaurante atractivo,0.9277572373948872
tenían sabor,0.9273638381054172
habitaciones básicas,0.9273632838405232
cena comida,0.9271523228297804
mejores lugares,0.9268888535076221
fresca excelente,0.9263371702666232
deli deli,0.9257714232560936
baño habitación,0.9255093619660879
atender mesas,0.9252523196398523
pedir mesa,0.9226035525981442
opciones vegetarianas,0.9224292049985919
servicio pedí,0.9212743593081584
servicio platillos,0.920677771400384
recomendaciones tripadvisor,0.9195262959038512
noche comida,0.919400657771452
sillas playa,0.9191785444577116
pollo tacos,0.9189626681818768
alimentos calidad,0.9189566455898274
menú almuerzo,0.9180061582727597
precio razonable,0.9174423738485248
platillos lugar,0.9163345444456722
meseros cubrebocas,0.9156571462244503
puedes probar,0.9142694901559618
pedí tacos,0.9120599604337372
platos abundantes,0.9115535593641626
comida maravillosa,0.9113780413839103
hotel lindo,0.9095652083564829
comida recomiendo,0.9086812091397984
comida increíble,0.9081366173973591
ve lindo,0.9080113381424133
tacos pollo,0.9067251156799354
restaurante decorado,0.9060238453102318
hablar resto,0.905717355365985
comida platos,0.9044016029666617
camareros atento,0.903789810602776
laguna lugar,0.9035448062904754
casa luna,0.9027965462506715
lugar vale,0.9027381944437649
venir restaurante,0.9019857831524416
pena espera,0.9014862318434322
comida falta,0.9013290998221136
camarones salsa,0.9009802880076274
restaurante moda,0.9003325159335697
sazón servicio,0.8979778480920766
súper rica,0.896825411975054
hechos casa,0.8952056210785048
malo tardan,0.8945881430239586
ambiente decoración,0.8945270198801328
bar deportes,0.894159980824583
cama cómoda,0.8936246038262046
precio entrada,0.8928610832102525
agua dulce,0.8928280728338595
queda cerca,0.892496871110401
sopa pan,0.8922875033786752
cenar pedimos,0.8915179906134187
ideal desayunar,0.8912018272472151
esperaba comida,0.8903900561638829
agradable cena,0.8890651492501678
lugar local,0.8888039117200752
comida insipida,0.8887848795112183
encantador servicio,0.8885081706763116
carne cerdo,0.8882828692376523
estuvimos noche,0.8874766693041409
cierran rico,0.8871833474952535
inconveniente cierran,0.8871833474952535
chiles rellenos,0.8856822304746026
pedimos bistec,0.88567654429651
experiencia lugar,0.885609380971108
centro taxco,0.8851436834529658
deliciosa menú,0.8850875821335196
rápido amable,0.8842456061915654
servicio precio,0.8839566690374072
lento esperamos,0.8839152439269709
guía turístico,0.8831568873034479
pequeño café,0.8830855341753125
porción precio,0.8817270274831328
atención espectacular,0.8815859167852456
habíamos reservado,0.8808665368462708
instalaciones limpias,0.8796692402313624
variedad atención,0.8789864785902645
súper atentos,0.8788580680523996
comida absolutamente,0.8773752921107965
chalecos salvavidas,0.877139772460529
entorno comida,0.8765986619907722
pareció comida,0.8759967891994843
porciones enormes,0.8758216862314161
platos carta,0.8746565683946317
traer comida,0.87420679471506
obligada estás,0.8730694576997342
gente personal,0.873015438531723
totalmente desorganizada,0.871205275530518
precioso restaurante,0.8710621040025359
tuvimos problemas,0.8705094663193629
comida parecer,0.8702237727471227
temporada baja,0.8684323849547737
comimos comida,0.8661172582356169
deliciosa cena,0.865064873944723
pescado condimentos,0.8650113945512755
porciones alimentos,0.8635530886762772
vistas espectaculares,0.8635267471257151
servicio personal,0.86244791724104
vista ubicación,0.8618769286351354
super rico,0.8609750662940807
servicio menú,0.8609259240703447
sabor mejorar,0.8606504636040786
cocina italiana,0.8606318646559696
normal comida,0.8594150895963073
pavos reales,0.85863104755844
amable ambiente,0.8581189064237994
historia nombre,0.858100435429549
ambiente lugar,0.8579578315220289
agradable cenar,0.8578418181271059
típica yucatán,0.857554914835215
pasamos meses,0.8571548339583696
margaritas mojitos,0.8564559945474951
copa vino,0.8559399926386455
sofritos rellena,0.855686233460843
80 pesos,0.8554697396832436
personas mesas,0.8544069140378265
pueblo magico,0.8543579298132173
servicio pareció,0.8543386513474833
plato patatas,0.8531780481515258
lleno gente,0.8530967793787056
explicada guias,0.8526645520164868
extraña explicada,0.8526645520164868
opciones cerca,0.852429501961777
tenían platos,0.8520099425572649
razonables porciones,0.8510316572837133
cerveza barril,0.8504241666300352
cobran cobran,0.8494252676393057
ambas ocasiones,0.8494184144956428
normal servicio,0.8493918406037362
tomar tequila,0.84930052963537
calidad lugar,0.8487803274199295
sucio servicio,0.8476490256816653
comida media,0.8473873112265278
amables lugar,0.8469898856199393
habitaciones cómodas,0.8464070185352133
come rico,0.846281204442696
música genial,0.846029509761236
costillas domingo,0.8457440661320076
comida iba,0.8449197060720652
inigualable comida,0.8444002496026811
sazón porciones,0.8434412221416976
mesas disponibles,0.841290485495605
pedro cholula,0.8410380021843422
conexión wi,0.8404268938299968
precios elevados,0.840083771234756
banda tocando,0.8397118068556941
porciones reducidas,0.8395138191797334
sabor excelente,0.8378419678784261
bebida lugar,0.8374705665866123
súper lugar,0.8371001263594791
servicio amables,0.8370518986424167
opciones veganas,0.8370210292563214
calidad instalaciones,0.8370147390334908
queso relleno,0.8365066757849018
platillos sabrosos,0.8361199483701476
amable habitaciones,0.8360541777997381
regresaría comer,0.8354964632930335
experiencia comida,0.8342186573682826
familia platillos,0.833216566041136
jardín bonito,0.8325584883420818
ve sucio,0.8322911281042287
vista montañas,0.8321641306584203
disfrutamos estancia,0.831728751866514
menu variado,0.8312783384154641
lugar recomendado,0.8310594125877596
perfecto ambiente,0.8308960961394829
ubicación comida,0.8300923452607598
esperando mesa,0.829321441577997
fondant chocolate,0.8292990132754994
puedes subir,0.828119557132164
genial música,0.8281153018341234
personal servicial,0.8278663938484773
eficiente amable,0.8278364221647949
deliciosos acompañados,0.8277855007867394
pedimos carta,0.8274199608710378
especial sabor,0.826653416745948
trato excelente,0.8258191165675959
restaurantes zona,0.8234218204928049
comida restaurante,0.8231721287293137
frescos ingredientes,0.8231640350977926
palenque centro,0.8225968498244134
pedimos tuvimos,0.8223977584855564
20 años,0.8223372804683413
actitud meseros,0.8222892913229771
mejores tacos,0.8221454406926901
cama king,0.8221305823520866
opción vegana,0.8212787418827476
lugar lleno,0.8211299444412536
don pedro,0.8204676224882502
atención mesera,0.8198639744695653
pollo plancha,0.8195428758739045
cama dura,0.8189886155215766
ambiente hermoso,0.8180111826949834
sabor casero,0.8170918840522561
rico servicio,0.8152996260972103
lugares acepta,0.8152846269818501
acepta tarjeta,0.8152846269818501
restaurante lleno,0.8152535061565944
restaurante rankeado,0.815121852853749
mundo pan,0.815021098944094
importa comida,0.8139252881627697
venir comer,0.8133308020563306
lugar convivir,0.8132894180075719
minutos comida,0.8129098743929125
agradable caros,0.8126743240262022
caros pequeñas,0.8126743240262022
pase genial,0.8122150796465362
desayunar restaurante,0.8121868710419518
agua transparente,0.811646737557247
arturo valencia,0.8115667247835885
botellas agua,0.8115450868203645
gustó comida,0.811431591251347
comida llego,0.8113066440240846
gusto servicio,0.8108098289747393
visitado restaurante,0.8091100082105935
huevos rancheros,0.8086938162968785
excelente plato,0.8085927621336606
pasta hecha,0.807956923027226
lugar esperas,0.807365730489689
cama doble,0.8065042023505418
comida tailandesa,0.806329037228247
servicio familia,0.8062800489781066
maravilloso servicio,0.8062176743664764
desgracia comida,0.8061294737304492
color agua,0.805890329659324
camas almohadas,0.803532468067084
personal atiende,0.8029701321259599
servicio teníamos,0.802460101169985
mesero atento,0.8024297130479597
decidimos repetir,0.8015390704058611
exquisita lugar,0.8004232110264675
hotel tranquilo,0.8000339351468218
pobre platillos,0.7999327880599926
dieran mesa,0.7998306937804686
casa atención,0.7991424507364351
camarón servicio,0.7989740114132464
pesos caro,0.7980411998798891
servicio equipo,0.7976594619483623
ruinas palenque,0.797408900424714
económica servicio,0.797169562821874
esposa tuvimos,0.7957268065539185
restaurante sencillo,0.7952931853182462
fritas salsa,0.7952448495473154
lugares isla,0.7951528691928831
exelente atencion,0.7950742106575075
personal restaurante,0.7942928669214937
restaurante cómodo,0.7938848232238351
único detalle,0.7934617868162601
linda terraza,0.7934206036629297
burrito carne,0.7934088274124924
accesibles atención,0.793224490635233
ubicado frente,0.792787194840973
caro porciones,0.7927734246765006
tardaron darnos,0.7922465610165508
explico platillos,0.7920179010175776
opción cena,0.7919656305940135
25 minutos,0.7918979032164992
restaurante años,0.7916216209508578
restaurante acogedor,0.7912295865541443
cantidad calidad,0.7910234755787975
reservado habitación,0.7903566664314083
ambiente agusto,0.7901132722888986
atento personal,0.7897077177484213
regular probé,0.7895750469702404
vino tinto,0.7895553675226
regular mala,0.7890575992928213
seco sabor,0.7890044840591541
café tomar,0.7875715823530713
pizzas deliciosas,0.7874953575117096
tragos súper,0.7871687813938208
lugar turistas,0.7869617483638351
único restaurante,0.7864262215343142
agradable rápido,0.7859720730711375
lugar feo,0.7852038742302787
ricos tacos,0.7847397212270547
agradable comedor,0.7839593038022818
duda hotel,0.7838936590201341
lugar excelente,0.7838728853734395
ofrece comida,0.7838270282461207
espectacular servicio,0.783748096597287
restaurante ubicación,0.7830721105065945
minutos centro,0.7827720440531769
casera deliciosa,0.7826125310148049
tiempo calidad,0.7823889830647826
regular sabor,0.7823617100759744
atendió súper,0.7818939637766364
noche cena,0.7817285752564596
especialidades yucatán,0.7814873997016967
cuartos limpios,0.7814471741009763
habitación cama,0.7813859151296039
grupo xcaret,0.7811958371438569
hermoso paisaje,0.7805059982307316
lolo lorena,0.7796507760209906
sabores típicos,0.7794151797916654
playa lugar,0.7769125031288211
decoración bellísima,0.7765909003414784
presión agua,0.7764788309776438
alimentos mala,0.7764140261211492
delicioso tacos,0.7760279246144483
excelente variedad,0.7760208524171599
opción comer,0.7757388931426971
lugar encantó,0.7752628515278065
deliciosas servicio,0.7745117096705645
pizzas pastas,0.7741115953016761
pesos entrada,0.7732775749796179
cenote increíble,0.7732518658497332
atención rápida,0.7726789137386153
tiempo caso,0.7716268899978298
simplemente lugar,0.7713478122803683
quesadillas pollo,0.7710902792129497
hermosa lugar,0.7710020471669693
sentamos mesa,0.7709419944322874
bebidas comida,0.7702598925904434
regular calidad,0.7699833267673398
decepcionado servicio,0.7698717814706899
oportunidad comer,0.7697409288639722
comida porciones,0.7697373537104997
sopa tarasca,0.7696678152969002
restaurante pueblo,0.7694659141856303
comida tardó,0.7694612286005291
alta valoración,0.7694293005989081
cocinado perfección,0.769033808567459
tienes hambre,0.7688471048766273
platos llegaron,0.7684640670561389
café comentarios,0.7673962368885492
cocina local,0.7672574442792026
comer entiendo,0.766910423059443
propina incluida,0.7667018874866622
rica atención,0.7659144240582871
opinión lugar,0.7653428311798587
visitar ruinas,0.7651900932048992
taza café,0.7650756120813789
encanta restaurante,0.7648835599744659
servir comida,0.7648245429834755
calidad general,0.764769970578067
cerdo excepcionales,0.7646840321858249
montón lugares,0.7638447440738123
restaurante estancia,0.7631207278773354
zapatos cómodos,0.7627986242808156
hicimos excursión,0.76268033768317
baños asquerosos,0.7623522271238832
experiencia tiempo,0.7622366208261975
platillos salados,0.7617872805974
alcanza personas,0.7615549607187786
razonable precio,0.7615332356907274
sirven lugar,0.7613945094948125
acondicionado habitación,0.7612506749429537
gusto recomendable,0.7609503460845316
espacio niños,0.7607932953995857
interesante historia,0.7603494760982692
súper recomendable,0.7587706102553813
probamos platos,0.7587643231665058
2x1 bebidas,0.7580285528085322
paseo caballo,0.7577298888288901
comparación lugares,0.7575790519031678
atención calidad,0.756825413632468
desear comida,0.7566131661476097
musica vivo,0.7566037010215421
zona arqueologica,0.7559614853252884
superar expectativas,0.7558558955174924
servicio superar,0.7558558955174924
frente lugar,0.7551508252396382
tomar drink,0.7548539413044161
típico comida,0.7548230071462034
comida casera,0.7548092577472025
dejo desear,0.7545448264162198
comida tuvimos,0.7544642523917912
danza regional,0.7542484283302753
